"","Nation","year_month","CartPriceInCP","Coord_X","Coord_Y"
"616","Cormanthar","2021-07",368241,1438,1575
"617","Cormanthar","2021-08",304301,1438,1575
"618","Cormanthar","2021-09",280387,1438,1575
"619","Cormanthar","2022-02",295566,1438,1575
"620","Cormanthar","2022-03",201879,1438,1575
"621","Cormanthar","2022-04",359076,1438,1575
"622","Cormanthar","2022-05",434649,1438,1575
"623","Cormanthar","2022-06",412513,1438,1575
"624","Cormanthar","2022-07",366355,1438,1575
"625","Cormanthar","2022-08",259748,1438,1575
"626","Cormanthar","2022-09",311412,1438,1575
"627","Cormanthar","2022-10",338798,1438,1575
"628","Cormanthar","2022-11",325152,1438,1575
"629","Cormanthar","2019-08",246288,1438,1575
"630","Cormanthar","2019-09",177628,1438,1575
"631","Cormanthar","2019-10",364072,1438,1575
"632","Cormanthar","2019-11",206774,1438,1575
"633","Cormanthar","2023-02",304701,1438,1575
"634","Cormanthar","2023-03",477228,1438,1575
"635","Cormanthar","2023-04",333762,1438,1575
"636","Cormanthar","2023-05",324258,1438,1575
"637","Cormanthar","2023-06",265027,1438,1575
"638","Cormanthar","2023-07",209269,1438,1575
"639","Cormanthar","2020-06",407189,1438,1575
"640","Cormanthar","2020-07",319339,1438,1575
"641","Cormanthar","2020-08",286867,1438,1575
"642","Cormanthar","2020-09",338269,1438,1575
"643","Cormanthar","2020-10",414712,1438,1575
"644","Cormanthar","2020-11",284433,1438,1575
"645","Cormanthar","2020-12",314822,1438,1575
"646","Cormanthar","2021-01",353642,1438,1575
"647","Cormanthar","2021-02",207666,1438,1575
"648","Cormanthar","2021-03",189408,1438,1575
"649","Cormanthar","2021-04",336915,1438,1575
"650","Cormanthar","2022-01",486504,1438,1575
"651","Cormanthar","2021-10",289756,1438,1575
"652","Cormanthar","2021-11",153225,1438,1575
"653","Cormanthar","2021-12",275853,1438,1575
"654","Cormanthar","2023-10",231060,1438,1575
"655","Cormanthar","2022-12",418043,1438,1575
"656","Cormanthar","2023-01",352111,1438,1575
"657","Cormanthar","2023-09",301173,1438,1575
"658","Cormanthar","2023-11",265840,1438,1575
"659","Cormanthar","2023-08",338294,1438,1575
"660","Cormanthar","2023-12",347401,1438,1575
"661","Cormyr","2022-12",1331791,1194,1353
"662","Cormyr","2023-03",1352334,1194,1353
"663","Cormyr","2023-04",1475761,1194,1353
"664","Cormyr","2023-01",1182426,1194,1353
"665","Cormyr","2023-11",1413462,1194,1353
"666","Cormyr","2023-12",1250215,1194,1353
"667","Cormyr","2020-06",1317088,1194,1353
"668","Cormyr","2023-02",1243289,1194,1353
"669","Cormyr","2020-08",1457232,1194,1353
"670","Cormyr","2020-09",1202036,1194,1353
"671","Cormyr","2020-10",1251986,1194,1353
"672","Cormyr","2020-07",1263481,1194,1353
"673","Cormyr","2023-10",1342581,1194,1353
"674","Cormyr","2021-05",1348192,1194,1353
"675","Cormyr","2021-06",1031849,1194,1353
"676","Cormyr","2021-07",1244641,1194,1353
"677","Cormyr","2021-08",1336381,1194,1353
"678","Cormyr","2021-09",1297527,1194,1353
"679","Cormyr","2021-10",1860314,1194,1353
"680","Cormyr","2021-11",1402865,1194,1353
"681","Cormyr","2020-11",1535834,1194,1353
"682","Cormyr","2020-12",1777218,1194,1353
"683","Cormyr","2021-01",1477999,1194,1353
"684","Cormyr","2021-02",1387877,1194,1353
"685","Cormyr","2023-09",1539010,1194,1353
"686","Cormyr","2019-01",1292719,1194,1353
"687","Cormyr","2019-02",1196551,1194,1353
"688","Cormyr","2019-03",1383400,1194,1353
"689","Cormyr","2019-04",1398720,1194,1353
"690","Cormyr","2019-05",1309180,1194,1353
"691","Cormyr","2019-06",1204502,1194,1353
"692","Cormyr","2019-07",1207083,1194,1353
"693","Cormyr","2019-08",1014869,1194,1353
"694","Cormyr","2019-09",1029262,1194,1353
"695","Cormyr","2019-10",1303878,1194,1353
"696","Cormyr","2019-11",1168747,1194,1353
"697","Cormyr","2019-12",1112143,1194,1353
"698","Cormyr","2020-01",1050807,1194,1353
"699","Cormyr","2020-02",1128635,1194,1353
"700","Cormyr","2020-03",1222119,1194,1353
"701","Cormyr","2020-04",1360374,1194,1353
"702","Cormyr","2020-05",1196831,1194,1353
"703","Cormyr","2022-08",1211372,1194,1353
"704","Cormyr","2022-09",1633838,1194,1353
"705","Cormyr","2022-10",1779031,1194,1353
"706","Cormyr","2022-11",1467886,1194,1353
"707","Cormyr","2022-03",1529010,1194,1353
"708","Cormyr","2021-12",1651594,1194,1353
"709","Cormyr","2022-01",1511621,1194,1353
"710","Cormyr","2022-02",1563534,1194,1353
"711","Cormyr","2022-07",1385854,1194,1353
"712","Cormyr","2021-03",1548561,1194,1353
"713","Cormyr","2021-04",1296093,1194,1353
"714","Cormyr","2022-06",1438088,1194,1353
"715","Cormyr","2023-08",1520129,1194,1353
"716","Cormyr","2023-05",1351927,1194,1353
"717","Cormyr","2022-04",995832,1194,1353
"718","Cormyr","2022-05",1499861,1194,1353
"719","Cormyr","2023-07",1430140,1194,1353
"720","Cormyr","2023-06",1322244,1194,1353
"721","Damara","2019-01",685715,1778,1779
"722","Damara","2019-02",576944,1778,1779
"723","Damara","2019-05",772618,1778,1779
"724","Damara","2020-06",916327,1778,1779
"725","Damara","2019-06",625540,1778,1779
"726","Damara","2019-03",620110,1778,1779
"727","Damara","2019-04",652806,1778,1779
"728","Damara","2020-01",755082,1778,1779
"729","Damara","2020-02",619873,1778,1779
"730","Damara","2019-07",718002,1778,1779
"731","Damara","2019-08",760852,1778,1779
"732","Damara","2020-05",664897,1778,1779
"733","Damara","2021-07",578292,1778,1779
"734","Damara","2020-03",723337,1778,1779
"735","Damara","2020-04",559777,1778,1779
"736","Damara","2021-10",714991,1778,1779
"737","Damara","2019-09",678931,1778,1779
"738","Damara","2021-08",759767,1778,1779
"739","Damara","2021-09",715563,1778,1779
"740","Damara","2019-12",682752,1778,1779
"741","Damara","2022-03",480925,1778,1779
"742","Damara","2022-04",627924,1778,1779
"743","Damara","2022-05",759865,1778,1779
"744","Damara","2022-06",704047,1778,1779
"745","Damara","2022-07",847781,1778,1779
"746","Damara","2022-08",599040,1778,1779
"747","Damara","2022-09",798654,1778,1779
"748","Damara","2022-10",658213,1778,1779
"749","Damara","2022-11",622342,1778,1779
"750","Damara","2022-12",765439,1778,1779
"751","Damara","2023-01",634725,1778,1779
"752","Damara","2019-10",776236,1778,1779
"753","Damara","2019-11",541844,1778,1779
"754","Damara","2023-05",644058,1778,1779
"755","Damara","2023-06",745398,1778,1779
"756","Damara","2023-07",568328,1778,1779
"757","Damara","2023-08",783303,1778,1779
"758","Damara","2023-09",847202,1778,1779
"759","Damara","2023-10",888344,1778,1779
"760","Damara","2023-11",757600,1778,1779
"761","Damara","2020-07",647869,1778,1779
"762","Damara","2020-08",647403,1778,1779
"763","Damara","2020-09",723239,1778,1779
"764","Damara","2020-10",667154,1778,1779
"765","Damara","2020-11",686210,1778,1779
"766","Damara","2020-12",754035,1778,1779
"767","Damara","2021-01",853970,1778,1779
"768","Damara","2021-02",748623,1778,1779
"769","Damara","2021-03",615518,1778,1779
"770","Damara","2021-04",517724,1778,1779
"771","Damara","2021-05",667966,1778,1779
"772","Damara","2021-06",601209,1778,1779
"773","Damara","2021-11",520733,1778,1779
"774","Damara","2021-12",653808,1778,1779
"775","Damara","2022-01",688889,1778,1779
"776","Damara","2023-12",748437,1778,1779
"777","Damara","2023-03",613867,1778,1779
"778","Damara","2023-04",762638,1778,1779
"779","Damara","2022-02",674106,1778,1779
"780","Damara","2023-02",564248,1778,1779
"781","Dambrath","2023-06",417197,2113,196
"782","Dambrath","2023-05",456189,2113,196
"783","Dambrath","2020-09",443515,2113,196
"784","Dambrath","2020-10",504837,2113,196
"785","Dambrath","2023-04",664271,2113,196
"786","Dambrath","2020-12",489758,2113,196
"787","Dambrath","2021-01",404366,2113,196
"788","Dambrath","2021-02",503275,2113,196
"789","Dambrath","2020-11",405684,2113,196
"790","Dambrath","2021-04",446457,2113,196
"791","Dambrath","2021-05",474835,2113,196
"792","Dambrath","2021-06",346074,2113,196
"793","Dambrath","2023-07",431174,2113,196
"794","Dambrath","2023-12",529525,2113,196
"795","Dambrath","2020-08",521544,2113,196
"796","Dambrath","2021-10",363994,2113,196
"797","Dambrath","2021-11",304878,2113,196
"798","Dambrath","2021-12",433116,2113,196
"799","Dambrath","2022-01",511367,2113,196
"800","Dambrath","2022-02",506058,2113,196
"801","Dambrath","2022-03",555266,2113,196
"802","Dambrath","2021-03",421162,2113,196
"803","Dambrath","2019-01",476927,2113,196
"804","Dambrath","2019-02",636343,2113,196
"805","Dambrath","2019-03",685635,2113,196
"806","Dambrath","2019-04",476254,2113,196
"807","Dambrath","2019-05",397077,2113,196
"808","Dambrath","2019-06",506308,2113,196
"809","Dambrath","2019-07",434694,2113,196
"810","Dambrath","2019-08",347368,2113,196
"811","Dambrath","2019-09",498302,2113,196
"812","Dambrath","2019-10",557295,2113,196
"813","Dambrath","2019-11",525946,2113,196
"814","Dambrath","2019-12",472195,2113,196
"815","Dambrath","2020-01",499643,2113,196
"816","Dambrath","2020-02",547800,2113,196
"817","Dambrath","2020-03",532075,2113,196
"818","Dambrath","2020-04",401156,2113,196
"819","Dambrath","2020-05",537802,2113,196
"820","Dambrath","2020-06",540326,2113,196
"821","Dambrath","2020-07",577267,2113,196
"822","Dambrath","2021-09",443045,2113,196
"823","Dambrath","2022-11",550720,2113,196
"824","Dambrath","2022-12",434644,2113,196
"825","Dambrath","2023-01",497883,2113,196
"826","Dambrath","2023-02",433869,2113,196
"827","Dambrath","2023-03",540752,2113,196
"828","Dambrath","2022-07",472761,2113,196
"829","Dambrath","2022-04",528332,2113,196
"830","Dambrath","2022-05",417469,2113,196
"831","Dambrath","2022-06",465284,2113,196
"832","Dambrath","2023-11",342916,2113,196
"833","Dambrath","2021-07",365601,2113,196
"834","Dambrath","2021-08",505966,2113,196
"835","Dambrath","2022-10",590696,2113,196
"836","Dambrath","2023-10",489955,2113,196
"837","Dambrath","2023-08",480113,2113,196
"838","Dambrath","2022-08",477162,2113,196
"839","Dambrath","2022-09",470274,2113,196
"840","Dambrath","2023-09",441619,2113,196
"841","Durpar","2019-07",1000377,2820,712
"842","Durpar","2019-03",590295,2820,712
"843","Durpar","2019-04",582575,2820,712
"844","Durpar","2019-02",506192,2820,712
"845","Durpar","2020-08",846426,2820,712
"846","Durpar","2019-08",907760,2820,712
"847","Durpar","2019-05",658591,2820,712
"848","Durpar","2019-06",779256,2820,712
"849","Durpar","2020-03",921344,2820,712
"850","Durpar","2020-04",867915,2820,712
"851","Durpar","2019-09",885866,2820,712
"852","Durpar","2019-10",1089331,2820,712
"853","Durpar","2020-07",867782,2820,712
"854","Durpar","2021-09",1010096,2820,712
"855","Durpar","2020-05",833075,2820,712
"856","Durpar","2020-06",1105602,2820,712
"857","Durpar","2021-12",910010,2820,712
"858","Durpar","2019-11",604113,2820,712
"859","Durpar","2021-10",1025304,2820,712
"860","Durpar","2021-11",682541,2820,712
"861","Durpar","2019-01",564878,2820,712
"862","Durpar","2022-05",678376,2820,712
"863","Durpar","2022-06",796278,2820,712
"864","Durpar","2022-07",905334,2820,712
"865","Durpar","2022-08",611727,2820,712
"866","Durpar","2022-09",872762,2820,712
"867","Durpar","2022-10",836953,2820,712
"868","Durpar","2022-11",634046,2820,712
"869","Durpar","2022-12",639433,2820,712
"870","Durpar","2023-01",418536,2820,712
"871","Durpar","2023-02",646981,2820,712
"872","Durpar","2023-03",573867,2820,712
"873","Durpar","2019-12",852642,2820,712
"874","Durpar","2020-01",668716,2820,712
"875","Durpar","2020-02",759667,2820,712
"876","Durpar","2023-07",736176,2820,712
"877","Durpar","2023-08",515595,2820,712
"878","Durpar","2023-09",654838,2820,712
"879","Durpar","2023-10",733638,2820,712
"880","Durpar","2023-11",624262,2820,712
"881","Durpar","2023-12",636193,2820,712
"882","Durpar","2020-09",952247,2820,712
"883","Durpar","2020-10",1056229,2820,712
"884","Durpar","2020-11",1048263,2820,712
"885","Durpar","2020-12",711030,2820,712
"886","Durpar","2021-01",862634,2820,712
"887","Durpar","2021-02",656372,2820,712
"888","Durpar","2021-03",784402,2820,712
"889","Durpar","2021-04",914648,2820,712
"890","Durpar","2021-05",731098,2820,712
"891","Durpar","2021-06",675025,2820,712
"892","Durpar","2021-07",984536,2820,712
"893","Durpar","2021-08",850719,2820,712
"894","Durpar","2022-01",1026974,2820,712
"895","Durpar","2022-02",973837,2820,712
"896","Durpar","2022-03",825903,2820,712
"897","Durpar","2022-04",923039,2820,712
"898","Durpar","2023-05",603189,2820,712
"899","Durpar","2023-06",601361,2820,712
"900","Durpar","2023-04",482296,2820,712
"901","Dwarfholds","2023-07",1756382,361,1587
"902","Dwarfholds","2023-08",1548665,361,1587
"903","Dwarfholds","2023-06",1413829,361,1587
"904","Dwarfholds","2020-10",1706072,361,1587
"905","Dwarfholds","2020-11",1331049,361,1587
"906","Dwarfholds","2023-05",1710895,361,1587
"907","Dwarfholds","2021-01",1343454,361,1587
"908","Dwarfholds","2021-02",921267,361,1587
"909","Dwarfholds","2021-03",1275297,361,1587
"910","Dwarfholds","2020-12",1328362,361,1587
"911","Dwarfholds","2021-05",1163200,361,1587
"912","Dwarfholds","2021-06",1160290,361,1587
"913","Dwarfholds","2021-07",1401076,361,1587
"914","Dwarfholds","2021-04",1334567,361,1587
"915","Dwarfholds","2020-08",1358642,361,1587
"916","Dwarfholds","2020-09",1609545,361,1587
"917","Dwarfholds","2021-11",1396953,361,1587
"918","Dwarfholds","2021-12",1276133,361,1587
"919","Dwarfholds","2022-01",1503523,361,1587
"920","Dwarfholds","2022-02",1488022,361,1587
"921","Dwarfholds","2022-03",1870876,361,1587
"922","Dwarfholds","2022-04",1698696,361,1587
"923","Dwarfholds","2019-01",1621892,361,1587
"924","Dwarfholds","2019-02",1256424,361,1587
"925","Dwarfholds","2019-03",1554724,361,1587
"926","Dwarfholds","2019-04",1427960,361,1587
"927","Dwarfholds","2019-05",1550254,361,1587
"928","Dwarfholds","2019-06",1228413,361,1587
"929","Dwarfholds","2019-07",1312790,361,1587
"930","Dwarfholds","2019-08",1509192,361,1587
"931","Dwarfholds","2019-09",1529958,361,1587
"932","Dwarfholds","2019-10",1405552,361,1587
"933","Dwarfholds","2019-11",1512717,361,1587
"934","Dwarfholds","2019-12",1255269,361,1587
"935","Dwarfholds","2020-01",1605243,361,1587
"936","Dwarfholds","2020-02",1492419,361,1587
"937","Dwarfholds","2020-03",1342344,361,1587
"938","Dwarfholds","2020-04",1358874,361,1587
"939","Dwarfholds","2020-05",1343030,361,1587
"940","Dwarfholds","2020-06",1621485,361,1587
"941","Dwarfholds","2020-07",1704881,361,1587
"942","Dwarfholds","2023-12",1468973,361,1587
"943","Dwarfholds","2021-10",1564174,361,1587
"944","Dwarfholds","2022-12",1492467,361,1587
"945","Dwarfholds","2023-01",1525313,361,1587
"946","Dwarfholds","2023-02",1634592,361,1587
"947","Dwarfholds","2023-03",1775782,361,1587
"948","Dwarfholds","2023-04",1630392,361,1587
"949","Dwarfholds","2022-08",1626620,361,1587
"950","Dwarfholds","2022-05",1649032,361,1587
"951","Dwarfholds","2022-06",1641572,361,1587
"952","Dwarfholds","2022-07",1641938,361,1587
"953","Dwarfholds","2023-11",1587605,361,1587
"954","Dwarfholds","2021-08",1189573,361,1587
"955","Dwarfholds","2021-09",1354988,361,1587
"956","Dwarfholds","2022-11",1381108,361,1587
"957","Dwarfholds","2023-09",1533593,361,1587
"958","Dwarfholds","2022-09",1512552,361,1587
"959","Dwarfholds","2022-10",1375236,361,1587
"960","Dwarfholds","2023-10",1588940,361,1587
"961","Estagund","2019-08",257163,2719,561
"962","Estagund","2019-03",202259,2719,561
"963","Estagund","2019-04",200903,2719,561
"964","Estagund","2019-05",287871,2719,561
"965","Estagund","2019-07",257692,2719,561
"966","Estagund","2020-09",239426,2719,561
"967","Estagund","2019-09",305790,2719,561
"968","Estagund","2019-06",313726,2719,561
"969","Estagund","2019-11",261554,2719,561
"970","Estagund","2020-04",382708,2719,561
"971","Estagund","2020-05",535888,2719,561
"972","Estagund","2019-10",187335,2719,561
"973","Estagund","2019-02",160835,2719,561
"974","Estagund","2020-08",578692,2719,561
"975","Estagund","2021-10",300478,2719,561
"976","Estagund","2020-06",273233,2719,561
"977","Estagund","2020-07",544029,2719,561
"978","Estagund","2022-01",232629,2719,561
"979","Estagund","2019-12",233207,2719,561
"980","Estagund","2021-11",195787,2719,561
"981","Estagund","2021-12",211171,2719,561
"982","Estagund","2019-01",222126,2719,561
"983","Estagund","2022-06",157763,2719,561
"984","Estagund","2022-07",244934,2719,561
"985","Estagund","2022-08",323609,2719,561
"986","Estagund","2022-09",299439,2719,561
"987","Estagund","2022-10",260876,2719,561
"988","Estagund","2022-11",198561,2719,561
"989","Estagund","2022-12",118277,2719,561
"990","Estagund","2023-01",132634,2719,561
"991","Estagund","2023-02",167781,2719,561
"992","Estagund","2023-03",217324,2719,561
"993","Estagund","2023-04",291842,2719,561
"994","Estagund","2020-01",331816,2719,561
"995","Estagund","2020-02",236134,2719,561
"996","Estagund","2020-03",596429,2719,561
"997","Estagund","2023-07",278205,2719,561
"998","Estagund","2023-08",306951,2719,561
"999","Estagund","2023-09",230904,2719,561
"1000","Estagund","2023-10",182383,2719,561
"1001","Estagund","2023-11",147584,2719,561
"1002","Estagund","2023-12",358940,2719,561
"1003","Estagund","2020-10",403792,2719,561
"1004","Estagund","2020-11",615928,2719,561
"1005","Estagund","2020-12",446029,2719,561
"1006","Estagund","2021-01",438309,2719,561
"1007","Estagund","2021-02",461730,2719,561
"1008","Estagund","2021-03",487752,2719,561
"1009","Estagund","2021-04",527377,2719,561
"1010","Estagund","2021-05",436749,2719,561
"1011","Estagund","2021-06",376900,2719,561
"1012","Estagund","2021-07",298326,2719,561
"1013","Estagund","2021-08",429331,2719,561
"1014","Estagund","2021-09",292371,2719,561
"1015","Estagund","2022-02",216703,2719,561
"1016","Estagund","2022-03",135669,2719,561
"1017","Estagund","2022-04",212429,2719,561
"1018","Estagund","2022-05",173036,2719,561
"1019","Estagund","2023-05",179641,2719,561
"1020","Estagund","2023-06",242158,2719,561
"1021","Gracklstugh","2019-01",119800,NA,NA
"1022","Gracklstugh","2019-02",132654,NA,NA
"1023","Gracklstugh","2019-03",184491,NA,NA
"1024","Gracklstugh","2019-04",210871,NA,NA
"1025","Gracklstugh","2019-05",187778,NA,NA
"1026","Gracklstugh","2019-06",174541,NA,NA
"1027","Gracklstugh","2019-07",81555,NA,NA
"1028","Gracklstugh","2019-08",302134,NA,NA
"1029","Gracklstugh","2021-07",127961,NA,NA
"1030","Gracklstugh","2021-08",199312,NA,NA
"1031","Gracklstugh","2021-09",226970,NA,NA
"1032","Gracklstugh","2021-10",221224,NA,NA
"1033","Gracklstugh","2021-11",250679,NA,NA
"1034","Gracklstugh","2021-12",240848,NA,NA
"1035","Gracklstugh","2022-01",202095,NA,NA
"1036","Gracklstugh","2022-02",154917,NA,NA
"1037","Gracklstugh","2023-04",185482,NA,NA
"1038","Gracklstugh","2023-05",297870,NA,NA
"1039","Gracklstugh","2023-06",265257,NA,NA
"1040","Gracklstugh","2023-07",195267,NA,NA
"1041","Gracklstugh","2023-08",224674,NA,NA
"1042","Gracklstugh","2023-09",177288,NA,NA
"1043","Gracklstugh","2023-10",150488,NA,NA
"1044","Gracklstugh","2023-11",108002,NA,NA
"1045","Gracklstugh","2023-12",217423,NA,NA
"1046","Gracklstugh","2021-04",244857,NA,NA
"1047","Gracklstugh","2021-05",162383,NA,NA
"1048","Gracklstugh","2021-06",185606,NA,NA
"1049","Gracklstugh","2022-08",245714,NA,NA
"1050","Gracklstugh","2022-09",132527,NA,NA
"1051","Gracklstugh","2022-10",131518,NA,NA
"1052","Gracklstugh","2022-11",254863,NA,NA
"1053","Gracklstugh","2022-12",228867,NA,NA
"1054","Gracklstugh","2019-09",195820,NA,NA
"1055","Gracklstugh","2019-10",232856,NA,NA
"1056","Gracklstugh","2019-11",156009,NA,NA
"1057","Gracklstugh","2022-03",176058,NA,NA
"1058","Gracklstugh","2022-04",145146,NA,NA
"1059","Gracklstugh","2022-05",182281,NA,NA
"1060","Gracklstugh","2022-06",174372,NA,NA
"1061","Gracklstugh","2022-07",222648,NA,NA
"1062","Gracklstugh","2020-05",245537,NA,NA
"1063","Gracklstugh","2020-06",174757,NA,NA
"1064","Gracklstugh","2020-07",148522,NA,NA
"1065","Gracklstugh","2020-08",168453,NA,NA
"1066","Gracklstugh","2020-09",192379,NA,NA
"1067","Gracklstugh","2020-10",104355,NA,NA
"1068","Gracklstugh","2020-11",200419,NA,NA
"1069","Gracklstugh","2020-12",262299,NA,NA
"1070","Gracklstugh","2019-12",211391,NA,NA
"1071","Gracklstugh","2020-01",180191,NA,NA
"1072","Gracklstugh","2020-02",141822,NA,NA
"1073","Gracklstugh","2020-03",75973,NA,NA
"1074","Gracklstugh","2020-04",201533,NA,NA
"1075","Gracklstugh","2021-01",154760,NA,NA
"1076","Gracklstugh","2021-02",146270,NA,NA
"1077","Gracklstugh","2023-01",204748,NA,NA
"1078","Gracklstugh","2023-02",227339,NA,NA
"1079","Gracklstugh","2023-03",171380,NA,NA
"1080","Gracklstugh","2021-03",83149,NA,NA
"1081","Great Dale","2021-11",261790,2011,1624
"1082","Great Dale","2021-12",292116,2011,1624
"1083","Great Dale","2021-09",257228,2011,1624
"1084","Great Dale","2021-10",333549,2011,1624
"1085","Great Dale","2019-03",307528,2011,1624
"1086","Great Dale","2019-04",343252,2011,1624
"1087","Great Dale","2019-05",310917,2011,1624
"1088","Great Dale","2019-06",169397,2011,1624
"1089","Great Dale","2019-07",359262,2011,1624
"1090","Great Dale","2019-08",288386,2011,1624
"1091","Great Dale","2019-09",316146,2011,1624
"1092","Great Dale","2019-10",175661,2011,1624
"1093","Great Dale","2019-11",279146,2011,1624
"1094","Great Dale","2019-12",263961,2011,1624
"1095","Great Dale","2020-01",209278,2011,1624
"1096","Great Dale","2019-01",449380,2011,1624
"1097","Great Dale","2019-02",252715,2011,1624
"1098","Great Dale","2020-04",215808,2011,1624
"1099","Great Dale","2020-05",193832,2011,1624
"1100","Great Dale","2020-06",276972,2011,1624
"1101","Great Dale","2020-07",275971,2011,1624
"1102","Great Dale","2020-08",208003,2011,1624
"1103","Great Dale","2020-09",211116,2011,1624
"1104","Great Dale","2020-10",258882,2011,1624
"1105","Great Dale","2020-11",231715,2011,1624
"1106","Great Dale","2020-12",189624,2011,1624
"1107","Great Dale","2021-01",301689,2011,1624
"1108","Great Dale","2021-02",239347,2011,1624
"1109","Great Dale","2021-03",241384,2011,1624
"1110","Great Dale","2021-04",242274,2011,1624
"1111","Great Dale","2021-05",303126,2011,1624
"1112","Great Dale","2021-06",175157,2011,1624
"1113","Great Dale","2021-07",287687,2011,1624
"1114","Great Dale","2021-08",291681,2011,1624
"1115","Great Dale","2022-10",264959,2011,1624
"1116","Great Dale","2022-11",335251,2011,1624
"1117","Great Dale","2022-12",348900,2011,1624
"1118","Great Dale","2023-01",251915,2011,1624
"1119","Great Dale","2022-01",295195,2011,1624
"1120","Great Dale","2022-02",243226,2011,1624
"1121","Great Dale","2022-03",174205,2011,1624
"1122","Great Dale","2022-04",243863,2011,1624
"1123","Great Dale","2022-05",402234,2011,1624
"1124","Great Dale","2022-06",239142,2011,1624
"1125","Great Dale","2022-07",207969,2011,1624
"1126","Great Dale","2022-08",267867,2011,1624
"1127","Great Dale","2022-09",284223,2011,1624
"1128","Great Dale","2023-12",293850,2011,1624
"1129","Great Dale","2023-03",446310,2011,1624
"1130","Great Dale","2023-04",251757,2011,1624
"1131","Great Dale","2023-05",305893,2011,1624
"1132","Great Dale","2023-02",212797,2011,1624
"1133","Great Dale","2020-03",249671,2011,1624
"1134","Great Dale","2023-09",301264,2011,1624
"1135","Great Dale","2023-10",272674,2011,1624
"1136","Great Dale","2020-02",299003,2011,1624
"1137","Great Dale","2023-08",248620,2011,1624
"1138","Great Dale","2023-06",159785,2011,1624
"1139","Great Dale","2023-11",327278,2011,1624
"1140","Great Dale","2023-07",335543,2011,1624
"1141","Gundarlund","2023-09",119140,67,1712
"1142","Gundarlund","2023-08",181661,67,1712
"1143","Gundarlund","2019-01",57551,67,1712
"1144","Gundarlund","2023-10",140477,67,1712
"1145","Gundarlund","2023-07",100471,67,1712
"1146","Gundarlund","2019-05",177765,67,1712
"1147","Gundarlund","2019-02",132609,67,1712
"1148","Gundarlund","2019-03",153812,67,1712
"1149","Gundarlund","2019-04",97380,67,1712
"1150","Gundarlund","2019-09",228411,67,1712
"1151","Gundarlund","2019-06",69715,67,1712
"1152","Gundarlund","2019-07",145341,67,1712
"1153","Gundarlund","2019-08",226621,67,1712
"1154","Gundarlund","2020-01",107283,67,1712
"1155","Gundarlund","2020-02",107000,67,1712
"1156","Gundarlund","2020-03",161428,67,1712
"1157","Gundarlund","2020-04",107562,67,1712
"1158","Gundarlund","2020-05",179837,67,1712
"1159","Gundarlund","2020-06",141822,67,1712
"1160","Gundarlund","2020-07",209564,67,1712
"1161","Gundarlund","2020-08",106083,67,1712
"1162","Gundarlund","2020-09",75164,67,1712
"1163","Gundarlund","2020-10",174176,67,1712
"1164","Gundarlund","2019-10",125121,67,1712
"1165","Gundarlund","2019-11",232205,67,1712
"1166","Gundarlund","2019-12",149806,67,1712
"1167","Gundarlund","2021-02",159085,67,1712
"1168","Gundarlund","2021-03",137925,67,1712
"1169","Gundarlund","2021-04",165806,67,1712
"1170","Gundarlund","2021-05",105547,67,1712
"1171","Gundarlund","2021-06",122370,67,1712
"1172","Gundarlund","2021-07",133761,67,1712
"1173","Gundarlund","2021-08",107792,67,1712
"1174","Gundarlund","2021-09",216177,67,1712
"1175","Gundarlund","2021-10",116226,67,1712
"1176","Gundarlund","2021-11",129969,67,1712
"1177","Gundarlund","2020-11",165227,67,1712
"1178","Gundarlund","2020-12",102134,67,1712
"1179","Gundarlund","2021-01",172687,67,1712
"1180","Gundarlund","2022-03",199261,67,1712
"1181","Gundarlund","2022-04",104160,67,1712
"1182","Gundarlund","2022-05",129058,67,1712
"1183","Gundarlund","2022-06",144850,67,1712
"1184","Gundarlund","2022-07",229555,67,1712
"1185","Gundarlund","2022-08",160545,67,1712
"1186","Gundarlund","2022-09",142093,67,1712
"1187","Gundarlund","2022-10",239322,67,1712
"1188","Gundarlund","2022-11",163581,67,1712
"1189","Gundarlund","2022-12",94143,67,1712
"1190","Gundarlund","2023-01",108340,67,1712
"1191","Gundarlund","2023-02",83433,67,1712
"1192","Gundarlund","2023-03",277259,67,1712
"1193","Gundarlund","2023-04",106705,67,1712
"1194","Gundarlund","2023-05",165569,67,1712
"1195","Gundarlund","2023-06",178377,67,1712
"1196","Gundarlund","2023-11",160503,67,1712
"1197","Gundarlund","2023-12",234390,67,1712
"1198","Gundarlund","2022-02",131446,67,1712
"1199","Gundarlund","2021-12",160878,67,1712
"1200","Gundarlund","2022-01",149730,67,1712
"1201","Halruaa","2022-02",1063911,1549,185
"1202","Halruaa","2022-01",1389239,1549,185
"1203","Halruaa","2019-02",1251991,1549,185
"1204","Halruaa","2021-11",1605704,1549,185
"1205","Halruaa","2021-12",1246692,1549,185
"1206","Halruaa","2019-01",976335,1549,185
"1207","Halruaa","2019-06",1457001,1549,185
"1208","Halruaa","2019-07",1479929,1549,185
"1209","Halruaa","2019-08",1150360,1549,185
"1210","Halruaa","2019-09",1328232,1549,185
"1211","Halruaa","2019-10",1306418,1549,185
"1212","Halruaa","2019-11",1282645,1549,185
"1213","Halruaa","2019-12",1162703,1549,185
"1214","Halruaa","2020-01",1114887,1549,185
"1215","Halruaa","2020-02",1415610,1549,185
